uninfected	0.9982690811157227	146.20570373535156	93.26061248779297	164.44692993164062	118.53993225097656
uninfected	0.9919095635414124	127.25473022460938	88.99600982666016	145.044189453125	116.5765609741211
uninfected	0.9906296133995056	196.9358673095703	204.42852783203125	214.99610900878906	226.9339141845703
uninfected	0.9891018271446228	18.758766174316406	196.77371215820312	36.19739532470703	223.5301055908203
uninfected	0.9884678721427917	93.65925598144531	94.3744125366211	112.53618621826172	119.27872467041016
uninfected	0.9861313104629517	186.93753051757812	122.26636505126953	206.22576904296875	147.13656616210938
uninfected	0.9846926927566528	76.83779907226562	114.46603393554688	93.44414520263672	139.65579223632812
uninfected	0.9833728671073914	92.253662109375	213.1656036376953	110.21149444580078	237.05267333984375
uninfected	0.9825689792633057	161.1476287841797	109.55657196044922	178.53985595703125	139.22344970703125
uninfected	0.9793526530265808	213.6372833251953	212.70098876953125	231.9044647216797	239.41505432128906
uninfected	0.9784705638885498	174.29025268554688	205.75001525878906	190.9895782470703	229.10903930664062
uninfected	0.9779415130615234	9.21304988861084	222.95030212402344	29.273324966430664	245.2783203125
uninfected	0.966513454914093	113.531005859375	177.26632690429688	129.34068298339844	203.17257690429688
uninfected	0.9661857485771179	55.91027069091797	225.90843200683594	76.72120666503906	248.4219512939453
uninfected	0.9624866247177124	172.6674346923828	120.26046752929688	187.32618713378906	146.70480346679688
uninfected	0.9611101746559143	109.56000518798828	79.75291442871094	129.23728942871094	104.21514129638672
uninfected	0.9536861181259155	62.85477066040039	140.39932250976562	80.10501098632812	167.42898559570312
uninfected	0.9462228417396545	109.55944061279297	203.40921020507812	125.39049530029297	225.71527099609375
uninfected	0.9146171808242798	28.8087158203125	223.36553955078125	48.182621002197266	244.90460205078125
uninfected	0.9076626300811768	207.25189208984375	190.14328002929688	226.90618896484375	212.41831970214844
uninfected	0.9061385989189148	31.25933837890625	175.11474609375	49.72063446044922	199.66775512695312
uninfected	0.9059895277023315	205.85317993164062	160.39292907714844	224.80810546875	189.11300659179688
uninfected	0.8999254107475281	134.35438537597656	129.35972595214844	151.12600708007812	149.8590850830078
uninfected	0.8988983035087585	74.23851776123047	191.69935607910156	92.52556610107422	216.1117401123047
uninfected	0.8527340292930603	120.34232330322266	134.27235412597656	135.0240936279297	156.04638671875
uninfected	0.844833254814148	189.25790405273438	145.23875427246094	208.68212890625	168.25637817382812
uninfected	0.8384264707565308	72.576416015625	215.78895568847656	88.68585968017578	245.61708068847656
uninfected	0.8149728775024414	207.34893798828125	142.1623077392578	223.24281311035156	162.73953247070312
uninfected	0.7490506768226624	118.1181640625	164.15951538085938	135.46456909179688	182.38845825195312
uninfected	0.6809004545211792	91.62141418457031	116.120849609375	108.76459503173828	139.60166931152344
uninfected	0.6753432750701904	120.61817932128906	203.75460815429688	140.96609497070312	230.5016326904297
uninfected	0.6529606580734253	101.52713012695312	61.45761489868164	121.8845443725586	86.20863342285156
infected	0.574222981929779	98.01226043701172	189.70028686523438	114.84101104736328	213.02020263671875
uninfected	0.5653473138809204	149.6455078125	121.36434173583984	163.3751678466797	139.92910766601562
uninfected	0.5613415241241455	30.696062088012695	202.1962432861328	48.89619445800781	225.5134735107422
uninfected	0.4608214795589447	44.45745086669922	187.13296508789062	64.68678283691406	212.54617309570312
uninfected	0.44985881447792053	118.06324768066406	229.41468811035156	145.80770874023438	249.72886657714844
uninfected	0.4422728419303894	110.80008697509766	147.54986572265625	128.20481872558594	172.876708984375
uninfected	0.4115040600299835	195.47222900390625	169.63267517089844	213.89418029785156	193.4263458251953
uninfected	0.3650868237018585	0.7766729593276978	204.3278350830078	18.177160263061523	233.5237579345703
uninfected	0.31358325481414795	51.69996643066406	164.08567810058594	73.37236785888672	187.98236083984375
uninfected	0.29079192876815796	174.40325927734375	183.00247192382812	191.26353454589844	207.2141876220703
uninfected	0.2606084644794464	174.2069549560547	156.4376678466797	200.26437377929688	184.07981872558594
uninfected	0.21938107907772064	172.86294555664062	140.87167358398438	193.36782836914062	158.64501953125
uninfected	0.21753883361816406	121.83261108398438	114.71202087402344	139.4198760986328	136.08944702148438
uninfected	0.19499628245830536	188.89065551757812	220.30487060546875	206.13577270507812	248.7664794921875
uninfected	0.17608606815338135	190.7737579345703	188.96673583984375	209.80853271484375	210.90489196777344
uninfected	0.17229515314102173	105.94705200195312	106.56218719482422	125.21392059326172	129.46836853027344
uninfected	0.16838441789150238	95.72311401367188	153.81643676757812	112.00750732421875	179.1764373779297
uninfected	0.1650221198797226	173.0966339111328	129.09677124023438	191.7274627685547	156.50845336914062
uninfected	0.13302834331989288	115.94578552246094	229.19786071777344	133.23106384277344	249.28282165527344
uninfected	0.13239015638828278	203.8114776611328	225.8788604736328	222.9218292236328	251.91644287109375
uninfected	0.12982182204723358	168.55372619628906	198.1042938232422	185.29173278808594	218.47206115722656
uninfected	0.09894741326570511	76.7620620727539	160.006591796875	101.19107818603516	190.46681213378906
uninfected	0.08755587041378021	55.05879592895508	166.8671875	79.6089859008789	199.54920959472656
uninfected	0.07500404119491577	105.83750915527344	126.18656921386719	125.75604248046875	149.65223693847656
