uninfected	112.06584362139918	94.77368040491685	130.37037037037038	114.765003615329
uninfected	40.559670781893004	13.142443962400579	58.46913580246913	36.095444685466376
uninfected	188.0493827160494	189.5473608098337	204.5102880658436	209.72378886478668
uninfected	223.34156378600824	226.19812002892263	241.51440329218107	248.7809110629067
uninfected	155.78600823045267	149.5647143890094	173.4320987654321	172.8879248011569
uninfected	91.52263374485597	63.120751988430946	109.6954732510288	89.40563991323211
uninfected	77.4320987654321	92.92263195950831	95.73662551440329	116.06073752711497
uninfected	31.209876543209877	35.35502530730297	49.51440329218107	62.010122921185825
uninfected	66.89711934156378	126.9819233550253	84.93827160493827	147.89877078814172
uninfected	55.57201646090535	64.04627621113521	74.79835390946502	85.70354302241503
uninfected	36.477366255144034	61.45480838756327	55.17695473251029	84.96312364425162
uninfected	45.56378600823045	105.50976138828634	62.55144032921811	126.9819233550253
uninfected	73.08641975308642	66.63774403470715	92.97119341563786	94.40347071583514
uninfected	172.64197530864197	211.57483731019522	192.13168724279836	236.00867678958787
uninfected	109.16872427983539	159.74548083875632	129.7119341563786	185.28994938539407
uninfected	211.4897119341564	170.66666666666666	232.95473251028807	193.24945770065077
uninfected	136.95473251028807	126.24150397686189	157.49794238683128	147.71366594360086
uninfected	229.3991769547325	130.1287057122198	250.46913580246914	150.12002892263195
uninfected	60.5761316872428	107.73101952277658	81.64609053497942	132.72017353579176
uninfected	84.67489711934157	122.90961677512654	105.61316872427983	150.49023861171366
uninfected	43.193415637860085	81.63123644251627	62.81481481481482	103.84381778741866
uninfected	60.31275720164609	84.59291395516992	79.4074074074074	110.32248734634852
uninfected	65.18518518518519	26.099783080260302	86.65020576131687	47.571945046999275
uninfected	128.79012345679013	164.55820679681852	150.38683127572017	190.47288503253796
uninfected	205.1687242798354	139.93926247288502	228.74074074074073	162.70715835141
uninfected	181.46502057613168	229.1597975415763	199.3744855967078	252.48300795372379
uninfected	94.94650205761317	87.92480115690527	113.51440329218107	115.69052783803326
uninfected	103.76954732510288	116.06073752711497	122.60082304526749	145.86261749819232
uninfected	167.50617283950618	188.43673174258856	188.3127572016461	214.72161966738975
uninfected	149.46502057613168	203.80043383947938	170.66666666666666	228.04916847433117
uninfected	199.76954732510288	222.86623282718728	222.02469135802468	247.6702819956616
uninfected	137.34979423868313	107.73101952277658	149.20164609053498	125.50108459869848
uninfected	117.33333333333333	137.7180043383948	138.40329218106996	161.59652928416486
uninfected	120.09876543209876	111.43311641359364	139.32510288065845	137.3477946493131
uninfected	130.23868312757202	190.2877801879971	150.38683127572017	214.90672451193058
uninfected	216.3621399176955	193.43456254519162	229.66255144032922	213.79609544468548
uninfected	88.49382716049382	158.44974692697036	109.4320987654321	182.69848156182212
uninfected	152.75720164609052	169.92624728850325	179.4897119341564	187.32610267534346
uninfected	73.21810699588477	146.23282718727404	94.41975308641975	167.51988430947216
uninfected	146.43621399176953	178.0708604483008	168.2962962962963	205.65148228488792
uninfected	78.48559670781893	108.84164859002169	108.51028806584362	129.7584960231381
infected	107.85185185185185	70.52494577006507	129.1851851851852	95.69920462762111
infected	48.19753086419753	38.872017353579174	69.00411522633745	66.26753434562545
infected	136.03292181069958	145.1221981200289	157.89300411522635	173.07302964569777
infected	69.26748971193416	47.75704989154013	93.89300411522633	68.67389732465655
infected	92.18106995884774	145.30730296456977	119.30864197530865	166.40925524222703
