uninfected	222.2880658436214	108.65654374548083	238.880658436214	130.68402024584236
uninfected	77.82716049382717	136.42227042660883	96.0	159.56037599421546
uninfected	171.32510288065845	126.42660882140275	189.49794238683128	152.52639190166306
uninfected	209.119341563786	96.25451916124368	225.4485596707819	117.5415762834418
uninfected	112.98765432098766	5.368040491684743	131.55555555555554	30.357194504699926
uninfected	81.90946502057614	5.18293564714389	97.44855967078189	25.91467823571945
uninfected	181.59670781893004	113.65437454808388	199.3744855967078	135.12653651482285
uninfected	120.75720164609054	157.33911785972523	139.7201646090535	181.40274765003616
uninfected	146.8312757201646	14.623282718727404	164.47736625514403	38.31670281995662
uninfected	64.39506172839506	211.38973246565436	81.77777777777777	235.0831525668836
uninfected	155.25925925925927	188.43673174258856	175.80246913580248	215.2769342010123
uninfected	225.31687242798353	206.9472161966739	243.62139917695472	233.23210412147506
uninfected	104.559670781893	84.22270426608821	122.8641975308642	108.28633405639913
uninfected	40.559670781893004	206.02169197396964	59.78600823045267	231.19595083152566
uninfected	214.38683127572017	228.04916847433117	234.40329218106996	253.77874186550977
uninfected	52.2798353909465	57.197396963123644	71.63786008230453	80.15039768618945
uninfected	129.4485596707819	12.03181489515546	148.80658436213992	37.2060737527115
uninfected	72.29629629629629	32.20824295010846	90.99588477366255	56.45697758496023
uninfected	203.58847736625515	116.98626174981923	221.62962962962962	139.93926247288502
uninfected	68.21399176954732	173.62834417932032	87.17695473251028	197.69197396963125
uninfected	147.22633744855966	212.8705712219812	166.320987654321	238.2299349240781
uninfected	211.22633744855966	153.82212581344902	228.8724279835391	176.59002169197396
uninfected	229.1358024691358	159.19016630513377	247.1769547325103	183.06869125090384
uninfected	153.28395061728395	116.80115690527838	173.1687242798354	142.71583514099783
uninfected	206.880658436214	135.12653651482285	226.10699588477365	156.59869848156183
uninfected	34.23868312757202	62.935647143890094	53.72839506172839	89.40563991323211
uninfected	26.20576131687243	209.353579175705	44.37860082304527	235.26825741142443
uninfected	123.65432098765432	132.34996384671004	144.46090534979425	157.15401301518438
uninfected	134.97942386831275	74.96746203904556	153.28395061728395	100.882140274765
uninfected	90.07407407407408	65.34201012292118	110.61728395061728	91.62689804772235
uninfected	1.316872427983539	4.072306579898771	22.255144032921812	29.061460592913956
uninfected	113.11934156378601	119.02241503976862	131.9506172839506	144.56688358640636
uninfected	138.40329218106996	185.28994938539407	156.44444444444446	213.2407809110629
uninfected	188.0493827160494	166.2241503976862	207.40740740740742	192.50903832248736
uninfected	134.5843621399177	40.723065798987705	153.15226337448559	61.82501807664497
uninfected	97.18518518518519	46.09110629067245	116.2798353909465	72.93130874909616
uninfected	31.604938271604937	87.36948662328273	53.06995884773662	113.28416485900217
uninfected	106.53497942386831	143.82646420824295	126.41975308641975	169.00072306579898
uninfected	121.4156378600823	87.18438177874187	140.90534979423867	109.2118582791034
uninfected	31.473251028806583	134.38611713665944	49.90946502057613	162.1518438177874
uninfected	76.51028806584362	74.04193781634129	95.47325102880659	100.882140274765
uninfected	219.25925925925927	170.48156182212583	238.09053497942386	193.61966738973246
uninfected	119.04526748971193	30.912509038322487	138.2716049382716	53.49530007230658
uninfected	18.17283950617284	134.38611713665944	37.66255144032922	161.78163412870572
uninfected	203.45679012345678	56.08676789587852	220.18106995884773	78.29934924078091
uninfected	123.91769547325103	105.87997107736804	145.25102880658437	129.3882863340564
uninfected	168.8230452674897	211.38973246565436	190.02469135802468	238.41503976861895
uninfected	76.90534979423869	182.88358640636298	98.76543209876543	208.98336948662327
uninfected	124.44444444444444	55.346348517715114	147.35802469135803	75.89298626174983
uninfected	112.72427983539094	70.71005061460593	134.45267489711935	88.48011569052784
infected	87.70370370370371	154.7476500361533	109.16872427983539	184.54953000723066
infected	82.96296296296296	203.4302241503977	105.87654320987654	233.97252349963847
